Subconjunto,Numero,Nome,Email,PaisNacionalidade,ProgramaTutoria,TempoParcial,SituacaoPrescricao,Habilitacao,Curso,CursoNome,PrimeiraVezCurso,AnoLetivoMatricula,EstadoMatricula,TipoAcesso,Regime,AnoCurricular,ECTS_InscritosAnoAtual,IND2_1,ECTS_InscritoAnoAtualSemestre1,ECTS_FeitosAnoAtual,IND2_2,Propina_TotalEmDivida,IND2_3,BolsaSAS_DataCandidatura,BolsaSAS_EstadoBolsa,BolsaSAS_DataDespacho,BolsaSAS_ValorBolsa,IND2_4,IngressoRG_nota,IngressoRG_fase,IngressoRG_pref,IND2_5,NumUCinscritas,UC1_CodUC,UC1_Assiduidade,UC1_AvalParcial,UC2_CodUC,UC2_Assiduidade,UC2_AvalParcial,UC3_CodUC,UC3_Assiduidade,UC3_AvalParcial,UC4_CodUC,UC4_Assiduidade,UC4_AvalParcial,UC5_CodUC,UC5_Assiduidade,UC5_AvalParcial,UC6_CodUC,UC6_Assiduidade,UC6_AvalParcial,UC7_CodUC,UC7_Assiduidade,UC7_AvalParcial,UC8_CodUC,UC8_Assiduidade,UC8_AvalParcial
b1,8025,A8025,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,24,C24,VERDADEIRO,2015,ACTIVO,TIT-CET,Ordinário,1,60,10,30,50,10,0,,,,,,,,,,30,5,42441,90.91,,47235,80,,42447,90,,47128,78.26,,42491,84.62,,,,,,,,,,
b1,8026,A8026,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,51,C51,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,30,30,8,10,0,,,,,,10,124.4,1,3,30,5,85111,13.33,,89124,0,,81430,66.67,,81436,100,,82133,3.33,,,,,,,,,,
b1,8027,A8027,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,78,C78,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,,,,,,10,123,1,1,30,5,90066,90,,90092,88.89,,90150,88.46,,90003,100,,90012,58.82,,,,,,,,,,
b1,8028,A8028,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,79,C79,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,30,30,177.22,30,26/09/2015,Indeferida,05/03/2016,,10,138.7,1,1,30,5,47287,94.12,,47290,93.33,,47286,100,,47289,56.67,,47419,78.57,,,,,,,,,,
b1,8029,A8029,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,52,C52,VERDADEIRO,2015,ACTIVO,RG,Agente Associativo - UA,1,60,10,30,48,30,886.22,10,29/09/2015,Deferida,15/01/2016,2464,10,131.4,1,1,20,5,85101,71.43,,81125,24.14,,84116,6.9,,81436,-2,,81435,76.67,,,,,,,,,,
b1,8030,A8030,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,24,C24,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,30,10,0,,,,,,30,103.6,1,1,30,5,42491,84.62,,47128,79.17,,42441,92.73,,47235,53.33,,42447,93.33,,,,,,,,,,
b1,8031,A8031,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,79,C79,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,42,10,0,,,,,,10,140.1,1,1,10,5,47286,96.3,,47289,90,,47419,100,,47287,100,,47290,86.05,,,,,,,,,,
b1,8032,A8032,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,55,C55,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,54,10,0,10,08/08/2015,Deferida,22/12/2015,1083,10,143.5,1,4,30,5,81436,100,,82133,70,,81430,73.33,,85111,80,,89124,77.78,,,,,,,,,,
b1,8033,A8033,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,53,C53,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,,,,,,10,125.2,2,6,10,5,81125,92.86,,81435,89.29,,85101,96.55,,81436,100,,84116,93.1,,,,,,,,,,
b1,8034,A8034,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,79,C79,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,36,10,0,10,19/09/2015,Deferida,16/10/2015,2249,10,148,1,2,10,5,47287,94.12,,47290,95.56,,47286,96.3,,47289,83.33,,47419,92.86,,,,,,,,,,
b1,8035,A8035,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,69,C69,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,30,30,26,10,0,10,01/10/2015,Deferida,26/10/2015,1064,30,110.4,1,2,20,6,90291,-1,,90122,18.75,,90305,6.06,,90292,42.31,,90101,100,,90293,56.67,,,,,,,
b1,8036,A8036,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,79,C79,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,30,10,0,30,03/02/2016,Indeferida,16/04/2016,,10,139.5,1,1,30,5,47286,77.78,,47289,50,,47419,71.43,,47287,76.47,,47290,64.44,,,,,,,,,,
b1,8037,A8037,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,52,C52,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,10,24/08/2015,Deferida,03/10/2015,1146,10,145.1,1,1,20,5,81435,100,,85101,100,,81436,-2,,84116,92.86,,81125,100,,,,,,,,,,
b1,8038,A8038,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,70,C70,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,30,30,0,10,0,,,,,,30,114.8,1,5,20,5,90046,0,,90098,100,,90110,-2,,90001,30,,90056,7.69,,,,,,,,,,
b1,8039,A8039,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,55,C55,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,30,30,18,10,0,,,,,,10,144.2,1,1,30,5,81430,86.67,,81436,100,,82133,10,,85111,30,,89124,37.04,,,,,,,,,,
b1,8040,A8040,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,55,C55,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,56,10,0,,,,,,10,154.3,1,1,30,5,82133,16.67,,85111,26.67,,89124,22.22,,81430,80,,81436,100,,,,,,,,,,
b1,8041,A8041,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,71,C71,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,10,25/08/2015,Deferida,01/10/2015,1064,10,133,1,1,20,5,90211,100,,90214,-1,,90065,100,,90213,100,,90212,100,,,,,,,,,,
b1,8042,A8042,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,51,C51,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,30,30,0,30,886.22,20,10/09/2015,Em análise,,1064,30,117.2,1,1,30,5,81430,73.33,,81436,100,,82133,6.67,,85111,13.33,,89124,0,,,,,,,,,,
b1,8043,A8043,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,52,C52,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,10,16/08/2015,Deferida,03/10/2015,1064,10,131.6,1,2,20,5,81435,43.33,,85101,79.31,,81436,-2,,81125,68.97,,84116,82.14,,,,,,,,,,
b1,8044,A8044,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,52,C52,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,30,10,0,,,,,,30,119.9,1,1,20,5,85101,75.86,,81436,-2,,84116,50,,81125,31.03,,81435,20,,,,,,,,,,
b1,8045,A8045,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,54,C54,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,30,13/09/2015,Indeferida,26/10/2015,,10,137.4,1,1,30,5,81481,93.33,,81436,100,,81125,78.57,,84116,83.33,,85101,89.66,,,,,,,,,,
b1,8046,A8046,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,79,C79,VERDADEIRO,2015,ANULADO,RG,Ordinário,1,60,30,30,0,10,0,30,23/09/2015,Indeferida,23/11/2015,,10,161.2,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,
b1,8047,A8047,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,43,C43,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,30,531.72,10,28/09/2015,Deferida,16/11/2015,2032,10,141.6,2,2,30,5,44319,93.1,,42602,92.86,,42611,90,,42607,92.86,,45104,64.29,,,,,,,,,,
b1,8048,A8048,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,79,C79,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,,,,,,10,149.9,1,2,30,5,47419,82.14,,47287,100,,47290,84.44,,47286,100,,47289,73.33,,,,,,,,,,
b1,8049,A8049,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,79,C79,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,30,10,0,30,02/10/2015,Indeferida,16/11/2015,,10,157.4,1,3,30,5,47286,100,,47289,76.67,,47419,82.14,,47290,88.89,,47287,94.12,,,,,,,,,,
b1,8050,A8050,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,25,C25,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,36,10,0,,,,,,10,168.4,2,3,10,4,47080,100,,41208,100,,47259,100,,47055,100,,,,,,,,,,,,,
b1,8051,A8051,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,52,C52,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,30,30,6,30,354.47,,,,,,10,134.7,1,6,20,5,81435,30,,81125,6.9,,81436,-2,,84116,0,,85101,75,,,,,,,,,,
b1,8052,A8052,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,55,C55,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,48,10,0,,,,,,10,140.1,1,1,30,5,85111,96.67,,89124,96.3,,81430,100,,81436,100,,82133,73.33,,,,,,,,,,
b1,8053,A8053,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,72,C72,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,30,18/08/2015,Indeferida,02/11/2015,,10,142.6,1,1,20,6,90006,-2,,90241,100,,99933,-1,,90242,96.67,,90121,100,,90124,100,,,,,,,
b1,8054,A8054,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,52,C52,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,30,30,30,0,10,0,,,,,,10,149.7,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,
b1,8055,A8055,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,73,C73,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,48,10,0,,,,,,30,115.5,1,3,10,5,90065,100,,90274,100,,90272,100,,90273,100,,90192,100,,,,,,,,,,
b1,8056,A8056,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,73,C73,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,30,28/09/2015,Indeferida,15/01/2016,,10,127.8,1,3,10,5,90192,100,,90065,100,,90274,100,,90273,100,,90272,100,,,,,,,,,,
b1,8057,A8057,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,48,C48,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,28,60,10,0,10,30/07/2015,Deferida,10/12/2015,2469,10,149.2,1,2,10,6,40116,100,,45900,100,,40122,100,,40191,96,,46614,100,,40118,100,,,,,,,
b1,8058,A8058,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,56,C56,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,10,08/09/2015,Deferida,16/10/2015,1064,10,138.3,1,1,10,5,85101,86.21,,81125,82.14,,81436,100,,84116,93.33,,81481,90,,,,,,,,,,
b1,8059,A8059,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,52,C52,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,54,10,0,10,29/09/2015,Deferida,07/12/2015,2203,10,151.7,1,1,20,5,85101,75.86,,81436,-2,,84116,70.37,,81125,58.62,,81435,73.33,,,,,,,,,,
b1,8060,A8060,,BRASIL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,44,C44,VERDADEIRO,2015,ACTIVO,M23,Trabalhador Estudante,1,60,10,30,30,10,0,,,,,,,,,,30,4,45118,85.19,,47888,86.36,,45156,96.67,,45207,34.48,,,,,,,,,,,,,
b1,8061,A8061,,PORTUGAL,Não,Sim,Não Prescrito,Licenciatura - 1º Ciclo,51,C51,VERDADEIRO,2015,ACTIVO,M23,Ordinário,1,30,30,16,0,30,531.74,,,,,,,,,,30,2,82133,3.33,,81430,73.33,,,,,,,,,,,,,,,,,,,
b1,8062,A8062,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,34,C34,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,46,30,354.47,30,18/02/2016,Indeferida,09/05/2016,,10,125.8,1,1,10,5,45301,95.12,,47081,100,,41159,93.1,,47001,96.43,,47240,96.43,,,,,,,,,,
b1,8063,A8063,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,29,C29,VERDADEIRO,2015,ACTIVO,TL,Ordinário,1,60,30,30,0,30,1063.47,30,21/09/2015,Indeferida,09/04/2016,,,,,,20,5,41201,-1,,46843,11.11,,42602,0,,42611,100,,46844,4.35,,,,,,,,,,
b1,8064,A8064,,CABO VERDE,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,58,C58,VERDADEIRO,2015,ACTIVO,PLS,Ordinário,1,60,30,30,12,30,177.22,,,,,,,,,,10,5,42729,96.43,,47166,86.36,,42502,94.74,,40436,93.1,,40431,94.74,,,,,,,,,,
b1,8065,A8065,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,23,C23,VERDADEIRO,2015,ANULADO,TL,Trabalhador Estudante,1,30,30,30,0,10,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
b1,8066,A8066,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,58,C58,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,30,10,0,10,09/09/2015,Deferida,03/10/2015,1064,10,137.8,1,1,30,5,47166,47.73,,42502,89.47,,42729,92.86,,40436,93.1,,40431,82.35,,,,,,,,,,
b1,8067,A8067,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,44,C44,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,44,10,0,10,14/09/2015,Deferida,16/11/2015,3687,30,119.5,1,2,10,4,45207,89.66,,45118,85.19,,47888,100,,45156,93.33,,,,,,,,,,,,,
b1,8068,A8068,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,73,C73,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,48,10,0,30,10/08/2015,Indeferida,26/10/2015,,10,150.7,1,1,10,5,90272,100,,90273,100,,90192,100,,90065,100,,90274,100,,,,,,,,,,
b1,8069,A8069,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,29,C29,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,10,27/09/2015,Deferida,07/12/2015,1064,10,146.4,1,1,10,5,42611,100,,42602,100,,46844,100,,42604,100,,41201,95.35,,,,,,,,,,
b1,8070,A8070,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,40,C40,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,10,12/08/2015,Deferida,25/01/2016,3335,10,149.2,1,2,30,5,42611,89.29,,44243,96.55,,44540,100,,42607,96.88,,42602,45.83,,,,,,,,,,
b1,8071,A8071,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,45,C45,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,10,08/09/2015,Deferida,30/11/2015,1871,10,134.6,1,3,20,5,45893,100,,40118,-2,,45892,100,,45888,100,,40116,100,,,,,,,,,,
b1,8072,A8072,,SÃO TOMÉ E PRÍNCIPE,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,54,C54,VERDADEIRO,2015,ANULADO,PLS,Ordinário,1,30,10,30,24,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
b1,8073,A8073,,TIMOR LESTE,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,70,C70,VERDADEIRO,2015,ACTIVO,PLS,Ordinário,1,60,30,30,0,30,354.47,,,,,,,,,,20,5,90046,0,,90110,-2,,90098,100,,90056,3.85,,90001,30,,,,,,,,,,
b1,8074,A8074,,PORTUGAL,Sim,Não,Não Prescrito,Licenciatura - 1º Ciclo,42,C42,VERDADEIRO,2015,ACTIVO,RG,Ordinário,1,60,10,30,60,10,0,10,31/08/2015,Deferida,07/12/2015,1064,10,124.5,1,1,10,5,47015,100,,47216,100,,40577,100,,47215,100,,43346,100,,,,,,,,,,
b1,8075,A8075,,GUINÉ,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,24,C24,VERDADEIRO,2015,ACTIVO,PLS,Ordinário,1,60,10,30,32,30,709,,,,,,,,,,30,5,42491,85.71,,47128,83.33,,42441,92.73,,42447,96.67,,47235,80,,,,,,,,,,
b1,8076,A8076,,CABO VERDE,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,58,C58,VERDADEIRO,2015,ACTIVO,PLS,Ordinário,1,60,30,30,6,10,0,,,,,,,,,,30,5,40436,14.29,,42729,17.86,,47166,18.18,,42502,16,,40431,41.67,,,,,,,,,,
b1,8077,A8077,,SÃO TOMÉ E PRÍNCIPE,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,69,C69,VERDADEIRO,2015,ACTIVO,PLS,Ordinário,1,60,10,30,56,10,0,,,,,,,,,,20,6,90293,90,,90122,81.25,,90305,72.73,,90291,-1,,90292,73.08,,90101,100,,,,,,,
b1,8078,A8078,,ANGOLA,Não,Não,Não Prescrito,Mestrado Integrado,27,C27,VERDADEIRO,2015,ACTIVO,PLS,Ordinário,1,60,30,30,0,10,0,,,,,,,,,,20,5,43564,100,,41703,59.26,,41236,-2,,42729,0,,47212,100,,,,,,,,,,
b1,8079,A8079,,PORTUGAL,Não,Não,Não Prescrito,Licenciatura - 1º Ciclo,30,C30,VERDADEIRO,2015,ACTIVO,RG,Trabalhador Estudante,1,60,10,30,60,10,0,10,18/08/2015,Deferida,07/12/2015,3272,10,160.2,1,3,10,5,41667,100,,47068,100,,46724,100,,49979,100,,41663,100,,,,,,,,,,
b2,8080,A8080,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,7,C7,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,48,10,0,,,,,,,,,,10,5,18107,87.1,,18041,96.55,,18105,93.33,,18108,100,,18106,88.46,,,,,,,,,,
b2,8081,A8081,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,5,C5,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,30,30,18,30,500,10,28/09/2015,Deferida,23/11/2015,3339,,,,,30,5,18072,25,,18071,36.67,,18074,16.67,,18073,16.67,,18145,65.38,,,,,,,,,,
b2,8082,A8082,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,30,10,0,,,,,,,,,,10,5,18008,100,,18009,93.33,,18006,86.67,,18001,100,,18010,93.33,,,,,,,,,,
b2,8083,A8083,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,6,C6,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,42,10,0,,,,,,,,,,30,5,18001,73.33,,18008,100,,18083,100,,18081,66.67,,18082,80,,,,,,,,,,
b2,8084,A8084,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,30,10,0,,,,,,,,,,30,5,18006,70,,18009,80,,18008,40,,18001,100,,18010,66.67,,,,,,,,,,
b2,8085,A8085,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,7,C7,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,48,30,100,10,23/09/2015,Deferida,15/01/2016,3191,,,,,30,5,18107,64.52,,18105,80,,18108,100,,18041,72.41,,18106,34.62,,,,,,,,,,
b2,8086,A8086,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,5,C5,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,54,10,0,,,,,,,,,,10,5,18072,100,,18071,90,,18074,100,,18073,93.33,,18145,96.15,,,,,,,,,,
b2,8087,A8087,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,4,C4,VERDADEIRO,2015,ACTIVO,TeSP-TDET/ES,Trabalhador Estudante,1,60,10,30,60,10,0,,,,,,,,,,10,5,18068,82.35,,18024,100,,18062,86.67,,18064,100,,18063,89.29,,,,,,,,,,
b2,8088,A8088,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,11,C11,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,60,10,0,,,,,,,,,,10,5,18006,90,,18139,92.86,,18137,93.33,,18138,86.67,,18144,100,,,,,,,,,,
b2,8089,A8089,,SÃO TOMÉ E PRÍNCIPE,Não,Não,,Curso Técnico Superior Profissional,7,C7,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,30,30,24,10,0,,,,,,,,,,30,5,18105,46.67,,18108,100,,18041,44.83,,18106,38.46,,18107,61.29,,,,,,,,,,
b2,8090,A8090,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,30,30,0,10,0,10,12/10/2015,Deferida,29/01/2016,1248,,,,,30,5,18001,100,,18010,10,,18009,0,,18006,0,,18008,16.67,,,,,,,,,,
b2,8091,A8091,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,3,C3,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,60,10,0,,,,,,,,,,10,5,18052,100,,18054,100,,18051,100,,18050,100,,18053,100,,,,,,,,,,
b2,8092,A8092,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,54,10,0,,,,,,,,,,10,5,18010,100,,18001,100,,18006,90,,18009,100,,18008,90,,,,,,,,,,
b2,8093,A8093,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,7,C7,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,72,10,30,66,10,0,10,21/09/2015,Deferida,29/01/2016,1569,,,,,30,7,18105,86.67,,18108,100,,18041,72.41,,81431,42.86,,82124,75,,18106,69.23,,18107,58.06,,,,
b2,8094,A8094,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,3,C3,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,54,10,0,10,28/09/2015,Deferida,22/12/2015,600,,,,,10,5,18050,100,,18053,82.76,,18052,96.43,,18051,100,,18054,100,,,,,,,,,,
b2,8095,A8095,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,10,C10,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,60,10,0,,,,,,,,,,20,5,18128,100,,18131,93.33,,18130,86.67,,18001,93.33,,18129,-2,,,,,,,,,,
b2,8096,A8096,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,2,C2,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Trabalhador Estudante,1,60,10,30,60,10,0,,,,,,,,,,30,5,18020,100,,18023,71.88,,18026,93.33,,18024,83.33,,18025,80,,,,,,,,,,
b2,8097,A8097,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,6,C6,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,30,30,0,10,0,,,,,,,,,,30,5,18008,0,,18081,20,,18083,10.71,,18001,40,,18082,0,,,,,,,,,,
b2,8098,A8098,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,11,C11,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,60,10,0,10,24/09/2015,Deferida,22/12/2015,600,,,,,10,5,18138,90,,18144,93.33,,18137,100,,18006,100,,18139,100,,,,,,,,,,
b2,8099,A8099,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,10,C10,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Trabalhador Estudante,1,60,30,30,24,10,0,30,03/02/2016,Indeferida,09/05/2016,,,,,,20,5,18129,-2,,18130,53.33,,18128,100,,18131,76.67,,18001,60,,,,,,,,,,
b2,8100,A8100,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,9,C9,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,48,10,0,,,,,,,,,,10,5,18001,100,,18094,96.67,,18093,100,,18096,100,,18095,93.33,,,,,,,,,,
b2,8101,A8101,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,7,C7,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Trabalhador Estudante,1,60,30,30,0,30,600,30,01/10/2015,Indeferida,14/03/2016,,,,,,30,5,18107,35.48,,18041,65.52,,18105,0,,18108,100,,18106,0,,,,,,,,,,
b2,8102,A8102,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,10,C10,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,54,10,0,30,01/10/2015,Indeferida,09/02/2016,,,,,,20,5,18130,76.67,,18128,100,,18001,80,,18131,93.33,,18129,-2,,,,,,,,,,
b2,8103,A8103,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,5,C5,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,30,10,0,10,30/09/2015,Deferida,22/12/2015,3239,,,,,30,5,18145,88.46,,18072,81.25,,18073,80,,18071,33.33,,18074,86.67,,,,,,,,,,
b2,8104,A8104,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,10,C10,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,60,10,30,48,10,0,,,,,,,,,,20,5,18128,100,,18131,70,,18001,60,,18129,-2,,18130,66.67,,,,,,,,,,
b2,8105,A8105,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,8,C8,VERDADEIRO,2015,ACTIVO,TeSP-TCES,Ordinário,1,6,30,0,0,30,200,,,,,,,,,,30,1,18120,0,,,,,,,,,,,,,,,,,,,,,,
